,Unnamed: 0.1,Unnamed: 0,id,source,sentence_1,sentence_2,label,binary-label
4241,7524,7524,boostcamp-sts-v1-train-7524,petition-sampled-s1-rtted,경찰에 전화해봤더니 다 하더군요 도와주세요,저는 아빠에게 성폭력을 당했어요 도와주세요,0.6,0.0
4242,7527,7527,boostcamp-sts-v1-train-7527,nsmc-sampled-s1-rtted,나쁜여자는 좀 더 이뻐야지..,무엇보다 여주가 정말 예쁨...,0.4,0.0
4243,7530,7530,boostcamp-sts-v1-train-7530,nsmc-sampled-s1-rtted,(불면증이 있는 분들을 위한 직빵이라고들 하시더라구요),(그런데보실때 어린이데리고가지마삼 ),0.0,0.0
4244,7531,7531,boostcamp-sts-v1-train-7531,slack-sampled-s1-rtted,<PERSON>님과 스시를 먹었습니다 ㅎㅎ,이번에는 <PERSON>님과 함께 했습니다 ㅎㅎ,1.4,0.0
4245,7534,7534,boostcamp-sts-v1-train-7534,petition-sampled-s1-rtted,대형 태풍에 대한 나의 안일한 대응이 분노를 일으킬까 걱정된다.,삼성 핸드폰 배터리 터짐에 대한 삼성의 안일한 대처에 대한 사과요구,0.2,0.0
4246,7538,7538,boostcamp-sts-v1-train-7538,nsmc-sampled-s1-rtted,논리적일 필요는 없다,꼭 가족만이 정답일 필요는 없는 것 같다.,0.0,0.0
4247,7539,7539,boostcamp-sts-v1-train-7539,petition-sampled-s1-rtted,카카오택시 반대합니다.,가상화폐 폐지를 반대합니다,0.4,0.0
4248,7540,7540,boostcamp-sts-v1-train-7540,nsmc-sampled-s1-rtted,본지 좀 됐는데 내용은 똑같네요.,간만에 봤는데 재밌어요 .,2.2,0.0
4249,7543,7543,boostcamp-sts-v1-train-7543,petition-sampled-s1-rtted,수질 오염을 예방하는 간단한 방법이 있습니다!!,생존 가능한 수면을 취할 수 있는 시간을 주세요.,0.0,0.0
4250,7544,7544,boostcamp-sts-v1-train-7544,petition-sampled-s1-rtted,임금 지불에 대해 변호사와 상담하십시오!,임금체불을 상습적으로 하는 업체가있습니다..,1.0,0.0
4251,7545,7545,boostcamp-sts-v1-train-7545,petition-sampled-s1-rtted,대형마트 규제에 반대합니다.,국민청원 규제에 반대합니다.,0.6,0.0
4252,7546,7546,boostcamp-sts-v1-train-7546,petition-sampled-s1-rtted,미세먼지 문제에 대한 효과적인 대책을 촉구합니다!,메르스 사태에 대해서 전면 재조사 및 강력한 조치를 촉구합니다.,0.2,0.0
4253,7549,7549,boostcamp-sts-v1-train-7549,nsmc-sampled-s1-rtted,한마디로 농담이냐고 묻고 싶다.,어이없으리만큼 어설프다.,1.2,0.0
4254,7550,7550,boostcamp-sts-v1-train-7550,nsmc-sampled-s1-rtted,존 시나의 연기에 놀랐다.,알 행님의 연기 쩔었음.,1.0,0.0
4255,7551,7551,boostcamp-sts-v1-train-7551,slack-sampled-s1-rtted,삶이 지루할 때 휴가!!!!,우왕 점수차 벌리며 1등!!!,0.0,0.0
4256,7552,7552,boostcamp-sts-v1-train-7552,petition-sampled-s1-rtted,전국 9시 의무등교,대전 고등학교 등교시간 조정(9시 등교),2.0,0.0
4257,7553,7553,boostcamp-sts-v1-train-7553,slack-sampled-s1-rtted,만나서 너무 반가웠어요!,넘나 즐거웠습니다~!! 좋은 날 좋은 거 먹으러 또 만나요,2.0,0.0
4258,7554,7554,boostcamp-sts-v1-train-7554,petition-sampled-s1-rtted,병역제도 폐지 요구,대체복무의 기간 연장을 요청합니다,0.0,0.0
4259,7557,7557,boostcamp-sts-v1-train-7557,petition-sampled-s1-rtted,어린이집 학대 원장과 교사에게 인권은 필요 없다,"어린이집,유치원 교사 학대시 자격정지하고 어린이집 근무 못하게 법을 만들어주세요",1.8,0.0
4260,7559,7559,boostcamp-sts-v1-train-7559,slack-sampled-s1-rtted,이 채널에 미리 입장하신 분들은 헷갈리실 수 있어요!,정말 재미난 이야기들을 나누실 수 있을 것 같아요~~!,0.0,0.0
4261,7560,7560,boostcamp-sts-v1-train-7560,petition-sampled-s1-rtted,부천에 위치한 병원에서 진료,가정(집)내에서 흡연시 벌금,0.0,0.0
4262,7564,7564,boostcamp-sts-v1-train-7564,slack-sampled-s1-rtted,많은 생각을 하게 하네요!!,작은 건데 참 설레게 만드는~,0.0,0.0
4263,7566,7566,boostcamp-sts-v1-train-7566,nsmc-sampled-s1-rtted,"가족, 친구들과 함께하는 송년회에 안성맞춤입니다! ㅋㅋㅋ",아이들과 함께 보기 좋은거 같아요,1.8,0.0
4264,7568,7568,boostcamp-sts-v1-train-7568,nsmc-sampled-s1-rtted,송재림과 김소은은 곡선이 정말 좋다. 나는 그것을 좋아하고 그것은 새로운 것입니다.,특히 송재림 오빠 넘 매력이 철철 넘쳐요김소은 언니 넘 이뻐용~~~~,1.8,0.0
4265,7569,7569,boostcamp-sts-v1-train-7569,nsmc-sampled-s1-rtted,어른들은 조금 졸려요,마무리는 조금아쉽지만,0.2,0.0
4266,7572,7572,boostcamp-sts-v1-train-7572,slack-sampled-s1-rtted,대전에서 오셨는지 몰랐는데 반가웠어요! ㅋㅋㅋ,너무 분위기 좋았고 반가웠어요!!,1.6,0.0
4267,7574,7574,boostcamp-sts-v1-train-7574,nsmc-sampled-s1-rtted,보는 내내 얼마나 답답하고 슬펐는지.. 결말은 어쩔 수 없으니까 ㅠㅠ,그냥 보는 내내 짜증나는 영화 물론 결말도 어이상실...,0.8,0.0
4268,7576,7576,boostcamp-sts-v1-train-7576,nsmc-sampled-s1-rtted,"영화, 그 이상.",그 시절의 그 영화!,0.6,0.0
4269,7578,7578,boostcamp-sts-v1-train-7578,slack-sampled-s1-rtted,맙소사. 6분이면 초대입니다.,다른 분들은 5키로 7분땡으로 클리어하셨습니다.,0.0,0.0
4270,7579,7579,boostcamp-sts-v1-train-7579,nsmc-sampled-s1-rtted,현실적이지만 현실적이라고 말하는 것은 좋지 않고 기분이 나쁠뿐입니다.,감성적이고 좋았다.,0.0,0.0
4271,7580,7580,boostcamp-sts-v1-train-7580,slack-sampled-s1-rtted,직접 가서 먹으니 뜨끈한 우동이 같이 나와서 한그릇 더 주문했어요.,12월에 한 번 더 맛있는 거 먹자고 이야기하며 마무리하였습니다!,0.0,0.0
4272,7581,7581,boostcamp-sts-v1-train-7581,petition-sampled-s1-rtted,장애인주차구역을 진짜 장애인에게 인계합니다.,기존 거주지역의 소방차전용구역도 주차하면 벌금을 물려주세요!,0.2,0.0
4273,7582,7582,boostcamp-sts-v1-train-7582,petition-sampled-s1-rtted,"간판, 광고물, 홍보물 등은 한글로 작성하는 것을 원칙으로 합니다.","파견직, 도급직, 비정규집 불법하도급 특별 단속 하시기 바랍니다",0.0,0.0
4274,7583,7583,boostcamp-sts-v1-train-7583,nsmc-sampled-s1-rtted,극장에서 보는게 좋아요!!,가볍게 보니까 재밌고 좋아요!!역시 스타뎀!!ㅎㅎ,1.6,0.0
4275,7584,7584,boostcamp-sts-v1-train-7584,petition-sampled-s1-rtted,"성폭행, 폭행 및 학대",갑질 금지 및 갑질 근원 소거법,0.8,0.0
4276,7585,7585,boostcamp-sts-v1-train-7585,petition-sampled-s1-rtted,소년법을 다시 생각해 보세요.,청소년 보호법 폐지해 주십시요.,1.2,0.0
4277,7587,7587,boostcamp-sts-v1-train-7587,nsmc-sampled-s1-rtted,원래 영어 버전은 정말 좋은 영국 억양을 가지고 있습니다.,. 감독판은시간이 넘는데..,0.0,0.0
4278,7589,7589,boostcamp-sts-v1-train-7589,slack-sampled-s1-rtted,하지만 가는 길은 항상 이런 날씨였어,오늘 날씨가 좋아서 밤에 별이 너무 잘보였어요,0.8,0.0
4279,7590,7590,boostcamp-sts-v1-train-7590,petition-sampled-s1-rtted,세월호 참사 보상 청원입니다.,대구 수질 오염 관련 청원입니다.,0.2,0.0
4280,7592,7592,boostcamp-sts-v1-train-7592,nsmc-sampled-s1-rtted,오히려 B급 영화 같은 CG가 팬들을 사로잡는다!,한물간 올드스타를 등장시켜 올드팬들의 향수를 자극하는 B급 형사뭏 !!,0.8,0.0
4281,7593,7593,boostcamp-sts-v1-train-7593,petition-sampled-s1-rtted,청소년 보호법이 아니라 소년법입니다.,청소년보호법이아닌 소년법 폐지를 원합니다,2.0,0.0
4282,7594,7594,boostcamp-sts-v1-train-7594,slack-sampled-s1-rtted,와 당신은 아름다워!,와아 매우매우 환영합니다,0.0,0.0
4283,7597,7597,boostcamp-sts-v1-train-7597,slack-sampled-s1-rtted,확인하고 안내해도 괜찮을까요?,그때 작업해드려도 괜찮으실까요?,1.2,0.0
4284,7600,7600,boostcamp-sts-v1-train-7600,slack-sampled-s1-rtted,어디가 좋을까요?,어떻게 진행하면 좋을까요??,0.4,0.0
4285,7601,7601,boostcamp-sts-v1-train-7601,petition-sampled-s1-rtted,한부모가족지원사업 실현,한부모 기초수급자 차량기준완화,0.8,0.0
4286,7603,7603,boostcamp-sts-v1-train-7603,petition-sampled-s1-rtted,교과서를 가볍게,초등학교 체육시간 만들어주세요,0.0,0.0
4287,7604,7604,boostcamp-sts-v1-train-7604,petition-sampled-s1-rtted,국가정보원의 특별활동비를 담은 명품.,김정은이의 선처에 의한 평화~ 기똥찹니다. !!,0.0,0.0
4288,7605,7605,boostcamp-sts-v1-train-7605,petition-sampled-s1-rtted,운전자의 인권도 찾아주세요.,실험동물 안락사를 막아주세요.,0.0,0.0
4289,7607,7607,boostcamp-sts-v1-train-7607,petition-sampled-s1-rtted,"토종벌이 있는 건강한 농촌, 농부가 풍요로운 나라를 위해 청원합니다.",사립유치원 비리척결 방법으로 국가 지원금을 부모에게 지원하여 유치원을 선택하도록 해달라고 청원합니다.,0.2,0.0
4290,7608,7608,boostcamp-sts-v1-train-7608,nsmc-sampled-s1-rtted,제가 약간 호러매니아인데...,피라냐은 재밌게봐서 기대했는데..ㅋㅋ...,0.6,0.0
4291,7610,7610,boostcamp-sts-v1-train-7610,nsmc-sampled-s1-rtted,어떤 공익이 강사를 가르치는 느낌..,그리고 대학생들이 어디 시골가서 찍은 느낌..,0.0,0.0
4292,7611,7611,boostcamp-sts-v1-train-7611,petition-sampled-s1-rtted,상환 기간은 언제입니까?,우병우 징역5년????,0.5,0.0
4293,7612,7612,boostcamp-sts-v1-train-7612,petition-sampled-s1-rtted,방북 요청이 있을 경우 방북 대신 김정은을 서울로 다시 초청할 의향이 있습니까?,공정거래위원회는 인원보강요청과 누구를 위한 기관인지요?,0.0,0.0
4294,7613,7613,boostcamp-sts-v1-train-7613,petition-sampled-s1-rtted,노동자를 보호하다,청소년을 보호해 주세요,0.5,0.0
4295,7614,7614,boostcamp-sts-v1-train-7614,petition-sampled-s1-rtted,입시를 취소해주세요.,자격증시험의 학력제한을 없애주세요.,0.4,0.0
4296,7615,7615,boostcamp-sts-v1-train-7615,petition-sampled-s1-rtted,국방부 방위산업 비리 척결,방산비리 징역2년...,1.2,0.0
4297,7617,7617,boostcamp-sts-v1-train-7617,slack-sampled-s1-rtted,내 옷도 무지개!,처음 본 완벽한 반원 무지개!,1.2,0.0
4298,7619,7619,boostcamp-sts-v1-train-7619,petition-sampled-s1-rtted,한글로 작성해주세요.,법을 조금 바꿔주십시오..,0.0,0.0
4299,7620,7620,boostcamp-sts-v1-train-7620,petition-sampled-s1-rtted,공립유치원 방과후교사들의 외침을 들어주세요.,국민들의[평창올림픽 관련 반대]소리에 귀기울여 주세요!,0.4,0.0
4300,7621,7621,boostcamp-sts-v1-train-7621,nsmc-sampled-s1-rtted,내 머릿속의 조각난 생각들,단막극이 존재하는이유,0.0,0.0
4301,7622,7622,boostcamp-sts-v1-train-7622,nsmc-sampled-s1-rtted,믿고 한국에서 비싼 가격에 수입했습니다.,아.. 이걸 왜 이제야 봤을까요..,0.0,0.0
4302,7623,7623,boostcamp-sts-v1-train-7623,nsmc-sampled-s1-rtted,아니면 악몽을 꾸고 있습니까?,생명의 위협을 받았던 걸까?,0.0,0.0
4303,7625,7625,boostcamp-sts-v1-train-7625,petition-sampled-s1-rtted,경비원 최저임금 인상에 속은 주민들..,국회의원의 꼼수에 분노합니다. (월급 인상 반대!),0.0,0.0
4304,7626,7626,boostcamp-sts-v1-train-7626,petition-sampled-s1-rtted,피시방에서 담배피는거 싫어,PC방 흡연실 없에주세요,2.4,0.0
4305,7629,7629,boostcamp-sts-v1-train-7629,nsmc-sampled-s1-rtted,"상상할 수 없는 이야기, 잼짱",정말 재미없는 스토리 임,0.8,0.0
4306,7631,7631,boostcamp-sts-v1-train-7631,slack-sampled-s1-rtted,그리고 노력하셨는데 사진비율이 어쩔수없네요.. ㅎㅎ,ㅋㅋ 커피는 성공적으로 먹었습니다...,0.0,0.0
4307,7633,7633,boostcamp-sts-v1-train-7633,slack-sampled-s1-rtted,그 상태로 살아있나요??,?? 진짜 하고싶으신거에요?,0.0,0.0
4308,7634,7634,boostcamp-sts-v1-train-7634,nsmc-sampled-s1-rtted,'여자는 추측만으로 움직이지 않는다' 요즘 이요원의 말이 떠오른다..,형사에겐 디저트가 없다'하고는 또다른 재미가 있네....,0.0,0.0
4309,7637,7637,boostcamp-sts-v1-train-7637,slack-sampled-s1-rtted,물론 실물도 아이돌같음,첫번째 사진은 AI 모델러가 아니라 그냥 모델 같으십니다ㅎㅎ,0.0,0.0
4310,7638,7638,boostcamp-sts-v1-train-7638,nsmc-sampled-s1-rtted,디즈니보다 훨씬 교육적인 어린이용 애니메이션입니다.,영화보다 더 영화같은 애니메이션의 걸작.,0.8,0.0
4311,7639,7639,boostcamp-sts-v1-train-7639,slack-sampled-s1-rtted,오션뷰는 아니지만 뷰가 예뻐요!,오우! 뷰가 엄청 좋네요!,2.0,0.0
4312,7640,7640,boostcamp-sts-v1-train-7640,petition-sampled-s1-rtted,금식년을 위한 법을 만들어주세요,택배기사님들을 위한 법을 만들어주세요,0.4,0.0
4313,7641,7641,boostcamp-sts-v1-train-7641,nsmc-sampled-s1-rtted,정말 별거 없습니다..,저질적이고 덜떨어진 영화..,2.0,0.0
4314,7643,7643,boostcamp-sts-v1-train-7643,slack-sampled-s1-rtted,아직 수련회가 마무리 단계라고 들었으니 앞으로도 건강 잘 챙기시기 바랍니다.,곧 워크샵도 예정되어 있다고 하셨는데 조심히 다녀오시구요.,0.8,0.0
4315,7645,7645,boostcamp-sts-v1-train-7645,slack-sampled-s1-rtted,그림을 그리다 보면 시간가는 줄 모르고 몰입하게 된다고 합니다. ㅋ,정말 시간 가는줄 모르고 이야기 한 거 같아요.,1.8,0.0
4316,7650,7650,boostcamp-sts-v1-train-7650,nsmc-sampled-s1-rtted,너희들도 기자야?,참 무슨의도인지 ㅠ,0.0,0.0
4317,7651,7651,boostcamp-sts-v1-train-7651,petition-sampled-s1-rtted,매년 빼앗기는 연차를 되찾을 수 있도록 도와주세요.,"퇴직금 중간 정산, 반드시 받을 수 있게 개선하라.",0.0,0.0
4318,7654,7654,boostcamp-sts-v1-train-7654,slack-sampled-s1-rtted,월 10회까지 무료입니다.,50개중 11개가 홍콩에.,0.0,0.0
4319,7656,7656,boostcamp-sts-v1-train-7656,slack-sampled-s1-rtted,특별히 필요한 사항이 있으면 알려주세요!,나중에라도 더 궁금하신 것 있으시다면 언제든지 환영입니다!,0.6,0.0
4320,7659,7659,boostcamp-sts-v1-train-7659,nsmc-sampled-s1-rtted,감성적인 묘사가 뛰어나 군더더기 없이 묵직한 여운을 준다.,사실적인 묘사도 좋지만 어느정도 관객에게 친절해야지 늘어놓기만하고 지루했고 답답,0.4,0.0
4321,7660,7660,boostcamp-sts-v1-train-7660,nsmc-sampled-s1-rtted,나는 주온의 팬이었지만 감독님이 주온티를 버리지 않는다면 어떤 영화도 망할 것이다.,감독이 의도한 내용이 보였다면 이평점이 나올 수가 없다.,0.2,0.0
4322,7661,7661,boostcamp-sts-v1-train-7661,nsmc-sampled-s1-rtted,영화도 개꿀,영화는 재미없음 맞음 ㅇㅇ,0.6,0.0
4323,7662,7662,boostcamp-sts-v1-train-7662,nsmc-sampled-s1-rtted,고위 감독이 러프 컷을 만듭니다.,b급 영화는 이렇게 만드는 거다!,0.0,0.0
4324,7663,7663,boostcamp-sts-v1-train-7663,slack-sampled-s1-rtted,7~8도의 경사로 약 40마일을 가다가 입구부터 조금 가팔라지고 고산병 증세가 왔다.,"해외 직구인데도 2, 3일 정도 만에 와서 저렴하게 살 수 있대용",0.0,0.0
4325,7664,7664,boostcamp-sts-v1-train-7664,petition-sampled-s1-rtted,약속을 지켜주세요,문대통령은 기초연금지급 대선공약을 지키세요!,0.8,0.0
4326,7665,7665,boostcamp-sts-v1-train-7665,petition-sampled-s1-rtted,형을 다시 잃고 형의 평등한 집행을 원함,조두순 출소반대 및 사형 구형을 원합니다.,0.2,0.0
4327,7666,7666,boostcamp-sts-v1-train-7666,nsmc-sampled-s1-rtted,재방송이 있다면.. 좋겠다.. ㅎㅎ,전 재밋던데..^^...,0.6,0.0
4328,7667,7667,boostcamp-sts-v1-train-7667,slack-sampled-s1-rtted,회식이라 모일 수 있었던 상큼한 조합으로 시간 가는 줄 모르는 런치타임을 가졌습니다!,OCR 인식기 쪽 얘기도 들을 수 있어서 시간 가는 줄 모르고 이야기 나눴습니다 ㅎㅎ!,1.2,0.0
4329,7668,7668,boostcamp-sts-v1-train-7668,nsmc-sampled-s1-rtted,이 조합 또 보고싶다! ㅋㅋㅋ,또 재밌기도 했어요~!!!ㅋㅋㅋ,0.6,0.0
4330,7669,7669,boostcamp-sts-v1-train-7669,slack-sampled-s1-rtted,많이 추천해주세요,많이많이 환영해주세요,0.4,0.0
4331,7670,7670,boostcamp-sts-v1-train-7670,petition-sampled-s1-rtted,국민연금 납부를 거부합니다,나도 납세의 의무 거부 한다.,1.8,0.0
4332,7671,7671,boostcamp-sts-v1-train-7671,nsmc-sampled-s1-rtted,역사는 헤아릴 수 없는 보물입니다.,욕과 선정성으로만 대중을 잡을 수는 없다.,0.0,0.0
4333,7675,7675,boostcamp-sts-v1-train-7675,slack-sampled-s1-rtted,ㅋㅋㅋㅋ못나왔네요;;,거기까진 생각을 못했군요 ㅋㅋ,0.4,0.0
4334,7676,7676,boostcamp-sts-v1-train-7676,nsmc-sampled-s1-rtted,실제 군대는 조금 다릅니다.,주제는 달랐지만 케빈에대하여 보면서 이 영화가 생각났음.,0.0,0.0
4335,7677,7677,boostcamp-sts-v1-train-7677,nsmc-sampled-s1-rtted,오 이거 또 보고싶다,다시보고 다시보고 또 다시본다,1.8,0.0
4336,7680,7680,boostcamp-sts-v1-train-7680,nsmc-sampled-s1-rtted,벅스 라이프에서 잡기 투어,랄프 파인즈 나와서 좋은거 빼고는 잉글리쉬 페이션트아류작 같아서 실망,0.0,0.0
4337,7681,7681,boostcamp-sts-v1-train-7681,slack-sampled-s1-rtted,개발하면서 필요한건 다 넣어도 될듯..,"디자인 이번주에 다 끝나고, 개발 시작할 수 있어요!!",0.8,0.0
4338,7682,7682,boostcamp-sts-v1-train-7682,slack-sampled-s1-rtted,아 다음엔 상추샐러드랑 먹어봐야겠어요ㅎㅎ,담에 또 먹어요! ㅎㅎ,2.2,0.0
4339,7683,7683,boostcamp-sts-v1-train-7683,slack-sampled-s1-rtted,내가 가지러 갈게!,제가 허리춤에 당근차고 갈게요!,1.2,0.0
4340,7686,7686,boostcamp-sts-v1-train-7686,petition-sampled-s1-rtted,스키장의 성별 차등 요금 정책을 비판합니다.,"불법 주, 정차 관련하여 요금내는거 문의합니다.",0.2,0.0
4341,7689,7689,boostcamp-sts-v1-train-7689,nsmc-sampled-s1-rtted,시나리오가 여기저기 스며들어서 서툴다..,"결론도 없던 드라마나, 예고편 짜집기 한것 같은 영화나...",0.6,0.0
4342,7690,7690,boostcamp-sts-v1-train-7690,nsmc-sampled-s1-rtted,그 어떤 영화보다...,영화 진짜 좋다..........,1.4,0.0
4343,7693,7693,boostcamp-sts-v1-train-7693,nsmc-sampled-s1-rtted,트와일라잇 부부뿐만 아니라 부부들도 이 영화를 통해 많은 것을 느끼게 될텐데...,이 영화를 보고 나서 많은 것을 알고 싶어졌습니다.,1.0,0.0
4344,7694,7694,boostcamp-sts-v1-train-7694,slack-sampled-s1-rtted,역시나 처음에 화제가 채용과 관련된 내용이었는데 피플팀에서 많이 신경써주셔서 정말 감사했습니다.,오랜만에 모델 관련 토크를 했더니 참 재밌었습니다.,0.0,0.0
4345,7696,7696,boostcamp-sts-v1-train-7696,nsmc-sampled-s1-rtted,어린이 영화로 좋을 것 같습니다.,소재는 좋았는데..,0.0,0.0
4346,7699,7699,boostcamp-sts-v1-train-7699,petition-sampled-s1-rtted,1인당 인터넷 계정을 만드십시오.,1인 1계정만 접속 및 댓글실명제 추진 청원합니다,1.6,0.0
4347,7701,7701,boostcamp-sts-v1-train-7701,slack-sampled-s1-rtted,"와우, 쉐이크와 감자튀김은 또 다른 차원에서 맛있어 보여요...",댓글들이 무섭지만 너무 맛있어보여서 저도 한번 조인해보겠습니다...!!,1.0,0.0
4348,7702,7702,boostcamp-sts-v1-train-7702,petition-sampled-s1-rtted,WOMAD를 종료하고 몰래카메라 범죄자를 처벌하십시오,"몰카,도촬범들에대한 처벌을강화시켜주세요",2.4,0.0
4349,7703,7703,boostcamp-sts-v1-train-7703,nsmc-sampled-s1-rtted,다음에 꼭 가봐야겠어요^^,현빈오빠 너무 멋이땅~~~^^,0.0,0.0
4350,7704,7704,boostcamp-sts-v1-train-7704,slack-sampled-s1-rtted,친구도 주문하고 싶어요!,제 픽도 밥솥에 들어간거요!!!,0.0,0.0
4351,7705,7705,boostcamp-sts-v1-train-7705,nsmc-sampled-s1-rtted,-^역시 즐거웠어요 헤헤헤,"재미도 없는데,, 길기까지 하다 ㅡㅡ;",0.6,0.0
4352,7706,7706,boostcamp-sts-v1-train-7706,nsmc-sampled-s1-rtted,나는 인간답게 살고 싶다.,사람을 죽이는 건 좀 아니었지만. 재밌었다.,0.4,0.0
4353,7707,7707,boostcamp-sts-v1-train-7707,slack-sampled-s1-rtted,실적이 나쁘다는 것도 아니다.,팔지 않으면 손실이 아닙니다 ..!,0.0,0.0
4354,7708,7708,boostcamp-sts-v1-train-7708,nsmc-sampled-s1-rtted,원피스 최고 ㅠㅠ,해피 엔딩으로 해주지ㅜㅜ,0.0,0.0
4355,7711,7711,boostcamp-sts-v1-train-7711,petition-sampled-s1-rtted,아동 학대 기관 운영을 중단하십시오,어린이집 원장이 보육교사 겸임을 못하게 해주세요.,0.0,0.0
4356,7712,7712,boostcamp-sts-v1-train-7712,petition-sampled-s1-rtted,초등학교 저학년 영어교육 관련 청원입니다.,꼭 좀 봐주세요. 온라인상 댓글 관련 청원입니다.,0.0,0.0
4357,7713,7713,boostcamp-sts-v1-train-7713,slack-sampled-s1-rtted,3명이 한 달 정도면 만들 수 있습니다.,저는 키가 커서 거의 끝에서 끝까지 올렸다가 내려야 함;;,0.0,0.0
4358,7715,7715,boostcamp-sts-v1-train-7715,nsmc-sampled-s1-rtted,유쾌하고 상쾌한 영화,정말 재밌고 유쾌한 드라마!,2.4,0.0
4359,7716,7716,boostcamp-sts-v1-train-7716,nsmc-sampled-s1-rtted,다른 사람이건 나건 당신은 그것을 얻기 위해 싸워야 한다.,모든 것을 내려놓고 보면 된다.,0.0,0.0
4360,7718,7718,boostcamp-sts-v1-train-7718,petition-sampled-s1-rtted,중·고교 줄넘기 실기평가 수정 부탁드립니다,중/고등학교 내 봉사시간 제도를 개선해주세요,0.6,0.0
4361,7722,7722,boostcamp-sts-v1-train-7722,petition-sampled-s1-rtted,국공립 유치원 방과후 과정,유치원 방과후 영어금지 다시 생각해봐주세요,0.8,0.0
4362,7724,7724,boostcamp-sts-v1-train-7724,slack-sampled-s1-rtted,회의를 소진한 경험이 있습니다.,차세대 인식기 넘 멋진 말이네요..,0.0,0.0
4363,7729,7729,boostcamp-sts-v1-train-7729,petition-sampled-s1-rtted,남부지역 발전을 위해 노력,바다 오염 및 자원 관리에 힘써주세요.,0.2,0.0
4364,7730,7730,boostcamp-sts-v1-train-7730,slack-sampled-s1-rtted,사무실에 가고 싶은 이유를 간단히 댓글로 남겨주시면 감사하겠습니다.,관련 코멘트가 있으시면 편히 댓글로 남겨주세요!,1.2,0.0
4365,7731,7731,boostcamp-sts-v1-train-7731,nsmc-sampled-s1-rtted,모두 노출에 높은 점수를 주었습니다.,저도 그러려고 들어왔는데 생각보다 후한 점수에 점 드립니다.,1.6,0.0
4366,7732,7732,boostcamp-sts-v1-train-7732,nsmc-sampled-s1-rtted,캐스팅도 스태프도 메이저급..,웃기긴 했어요 캐스팅된 배우들도 완전 빵빵하고..,1.0,0.0
4367,7733,7733,boostcamp-sts-v1-train-7733,slack-sampled-s1-rtted,다음은 4번째 팀입니다.,"ㅎㅎㅎ 3, 4번째 댓글 주의.",0.6,0.0
4368,7734,7734,boostcamp-sts-v1-train-7734,petition-sampled-s1-rtted,대통령은 깨어나야 한다,문대통령 서울집값 정신차려야한다,1.2,0.0
4369,7735,7735,boostcamp-sts-v1-train-7735,slack-sampled-s1-rtted,추천하는 기술/사업에 관심이 있으신 분들은 오셔서 의견을 나누시기 바랍니다.,오 두분 비건라이프에 관심이 많으신가요!,0.4,0.0
4370,7736,7736,boostcamp-sts-v1-train-7736,nsmc-sampled-s1-rtted,반고흐 싱크로율 %!!,최고의 로드코미디 뮤비!!!,0.0,0.0
4371,7737,7737,boostcamp-sts-v1-train-7737,slack-sampled-s1-rtted,운동 후 식사가 최고입니다.,허벅지 근육량은 정말 중요합니다.,0.0,0.0
4372,7738,7738,boostcamp-sts-v1-train-7738,nsmc-sampled-s1-rtted,경성스캔들 이후 첫 드라마!!,앜ㅋㅋ 이렇게 재미있는 만화는 처음봤음ㅋㅋㅋ,1.0,0.0
4373,7739,7739,boostcamp-sts-v1-train-7739,nsmc-sampled-s1-rtted,우리 세대에 대해 다시 생각하게 만드는 좋은 영화다.,사랑에 대하여 다시 한번 생각하게 하는 영화네요. 좋습니다.,1.6,0.0
4374,7740,7740,boostcamp-sts-v1-train-7740,nsmc-sampled-s1-rtted,이건... 이런 이야기도 있나요?,뭐... 이런영화가 다 있는지... ㅜㅡ,2.2,0.0
4375,7742,7742,boostcamp-sts-v1-train-7742,slack-sampled-s1-rtted,나오자마자 들었는데..,오 저 이거 사고 싶은데 어떤가요...!!,0.0,0.0
4376,7743,7743,boostcamp-sts-v1-train-7743,nsmc-sampled-s1-rtted,돌고래 에피소드가 인상적이긴 한데 예전만큼 재미있진 않은 것 같다.,다소 자극적이지만 그 만큼의 감동이 상쇄되어 인상깊은 영화로 기억속에 남았다...!,0.2,0.0
4377,7747,7747,boostcamp-sts-v1-train-7747,petition-sampled-s1-rtted,"경부선, 경인선, 경원선 등 명칭 변경 요청",미세먼지 예보 단어를 명칭변경해 주세요,0.6,0.0
4378,7749,7749,boostcamp-sts-v1-train-7749,slack-sampled-s1-rtted,"아, 이 글을 보니... 테니스 그만하고 열심히 배우기로 했어요! ㅋㅋㅋ",아 세상에… 저런 오븐이라니…세상에…이 영상 힐받네요..!!,0.0,0.0
4379,7751,7751,boostcamp-sts-v1-train-7751,nsmc-sampled-s1-rtted,가장 재미있는 시리즈 중 하나!,데드 캠프 시리즈 중 제일 마음에 듬,1.8,0.0
4380,7752,7752,boostcamp-sts-v1-train-7752,nsmc-sampled-s1-rtted,이 영화를 보는 것은 Steins;Gate를 의미합니다.,이 영화는 리암니슨의 완벽한 내면연기를 볼수있는 차가운 범죄스릴러물입니다.,0.6,0.0
4381,7753,7753,boostcamp-sts-v1-train-7753,petition-sampled-s1-rtted,긴 빵 금지법을 만들어주세요,야근 금지 법안을 만들어주세요,0.4,0.0
